167,8,103,7
50,8,23,1
1,2,152,32
0,1,8,37
73,33,54,24
0,1,75,105
30,134,2,10
9,31,5,8
30,6,157,35
15,21,8,5
53,19,19,15
107,57,67,60
4,63,5,104
42,47,7,15
40,8,181,34
71,179,4,10
91,169,3,5
20,81,9,36
0,1,2,82
21,18,34,50
57,8,27,2
17,10,84,62
69,95,15,29
10,28,10,16
7,14,50,86
60,24,4,1
28,9,14,7
51,34,7,6
45,20,38,17
43,8,23,10
4,7,28,24
8,9,94,101
200,26,49,3
1,89,1,25
12,16,16,16
0,5,2,67
22,3,79,30
6,9,12,14
0,1,6,79
67,153,20,49
50,32,101,60
40,31,115,102
1,20,17,112
51,14,0,0
4,46,7,99
2,2,38,37
57,10,1,0
18,18,17,31
3,67,1,106
40,0,63,0
44,40,0,1
5,16,40,169
8,34,3,18
20,66,3,6
17,114,9,35
35,118,23,142
2,0,194,37
10,79,14,116
12,14,11,2
1,3,44,55
68,114,19,31
33,82,13,60
22,83,14,68
78,7,47,7
17,23,41,72
12,183,4,38
100,26,80,36
8,1,11,12
66,163,12,33
5,152,3,45
14,64,4,12
10,4,126,138
44,45,63,55
11,1,36,10
88,27,15,4
10,6,138,94
3,0,43,4
22,18,38,42
60,18,100,14
155,49,18,3
50,7,1,0
21,75,26,87
47,95,38,45
13,11,144,119
93,6,3,1
44,43,115,95
38,111,31,93
15,201,4,81
100,104,63,39
93,40,7,5
26,6,1,0
30,15,87,55
8,2,107,51
146,14,72,3
96,15,139,23
5,15,4,5
0,33,2,97
14,155,7,63
7,4,101,44
11,64,6,31
35,79,20,25
102,129,30,30
179,0,13,0
1,10,5,61
93,1,48,2
19,12,76,43
1,31,0,3
42,46,45,58
151,18,74,9
14,3,64,11
7,16,2,10
98,24,112,23
1,43,9,114
68,11,1,0
19,14,17,19
63,6,61,3
1,98,0,34
67,18,21,7
40,11,1,0
4,41,1,14
10,11,52,114
19,21,94,150
71,68,0,0
1,28,6,51
17,36,45,110
11,50,4,10
54,50,25,18
19,13,102,96
45,59,19,21
70,82,30,35
15,78,30,168
12,4,55,27
9,27,0,1
47,119,8,27
37,60,30,86
38,125,26,84
1,67,4,150
32,50,41,42
35,1,69,4
40,82,26,53
29,45,80,133
91,12,108,10
16,8,133,62
31,192,6,54
6,126,5,94
44,49,12,16
11,59,4,37
2,13,27,49
126,132,3,6
30,8,88,32
144,44,3,0
16,0,194,4
1,70,3,137
51,27,59,37
127,68,21,5
41,115,43,90
45,6,49,8
17,2,33,5
3,28,19,96
15,90,26,105
41,30,49,71
50,51,113,84
0,0,38,4
42,13,153,26
20,2,149,19
27,0,35,0
0,3,8,56
33,176,0,12
93,5,192,15
0,5,24,161
5,31,18,166
53,65,44,44
26,5,65,15
34,7,29,9
35,19,57,30
13,1,121,29
17,39,31,95
20,7,67,8
36,24,5,0
56,34,1,1
20,115,9,48
43,172,4,15
5,86,13,105
193,26,65,7
5,79,8,83
37,74,53,106
22,60,5,26
12,128,3,68
31,104,13,35
6,7,22,7
22,49,37,64
2,0,15,9
57,34,59,28
1,41,1,19
18,145,10,63
8,24,57,88
11,0,190,5
22,114,16,149
94,10,9,3
5,71,14,128
22,81,2,3
28,15,1,0
0,12,0,74
9,27,12,44
13,236,3,33
78,8,92,5
22,116,3,24
3,44,21,183
104,51,73,38
25,14,45,26
144,122,0,3
8,33,65,171
61,1,75,1
10,2,16,4
36,57,13,14
22,62,33,180
30,55,1,3
106,2,124,0
156,107,3,0
96,187,1,6
71,185,7,17
29,31,26,29
83,119,33,34
59,46,2,3
10,4,24,4
78,8,13,1
41,34,105,81
47,103,1,6
70,21,146,37
0,7,1,23
59,1,72,2
3,141,3,123
77,65,84,60
13,5,52,14
0,0,215,3
145,83,56,27
4,4,71,64
2,110,1,85
5,10,86,206
69,32,82,37
114,22,91,23
36,67,14,9
58,17,55,19
55,4,187,13
13,15,82,79
26,4,67,6
24,6,97,14
112,53,5,1
163,11,53,5
7,9,126,143
40,29,92,61
37,35,6,5
37,67,52,158
188,104,30,11
7,0,67,19
1,22,9,144
3,11,4,24
81,102,32,41
58,35,12,8
165,67,8,7
18,59,21,49
31,11,97,29
37,18,69,44
126,49,37,12
30,70,54,109
25,4,136,26
32,16,53,26
1,0,54,9
64,2,7,0
15,1,19,1
7,34,2,26
15,28,34,50
11,23,9,32
41,38,17,13
26,88,19,42
5,3,45,14
20,5,33,19
8,7,3,13
49,143,11,39
37,4,212,21
11,12,140,95
10,39,15,45
4,6,92,92
100,135,19,18
29,18,76,69
42,63,39,56
19,74,25,54
55,17,14,3
5,30,0,8
12,33,57,149
12,9,11,8
70,74,11,17
14,2,71,10
37,112,10,30
18,52,11,37
4,16,4,29
75,126,36,47
37,9,6,0
3,0,27,3
7,90,6,121
3,6,25,42
11,4,93,60
35,59,47,100
101,83,6,5
41,48,57,45
167,63,59,18
50,208,9,47
8,1,184,24
57,4,6,0
5,143,2,31
42,1,17,2
21,121,0,1
52,39,54,55
27,44,42,54
0,0,81,145
4,16,8,20
9,36,25,131
108,2,73,0
200,26,4,1
17,84,19,96
110,39,58,23
19,45,21,66
105,36,73,35
2,122,10,88
6,206,0,40
33,0,4,0
6,0,94,5
8,33,6,19
62,38,46,27
2,12,38,139
10,0,134,3
0,2,14,52
71,106,22,38
12,119,18,148
9,4,27,3
0,6,25,276
70,7,22,9
149,102,15,12
17,8,26,9
0,0,123,24
63,7,85,12
51,229,0,4
0,0,6,124
17,82,43,168
101,7,126,9
6,8,88,84
23,51,2,5
44,33,90,46
120,28,56,27
51,97,17,40
43,0,157,3
44,12,84,21
5,1,108,78
28,119,17,42
0,44,1,32
114,45,19,12
166,91,19,19
44,38,112,87
1,65,8,166
101,12,6,3
194,5,19,1
4,42,6,123
40,28,10,3
87,1,30,1
5,35,18,85
11,108,3,20
32,30,72,73
34,70,10,10
88,8,19,0
4,23,4,83
114,6,112,5
35,15,109,42
44,48,16,28
33,10,21,5
21,14,19,24
103,3,67,4
42,16,97,51
72,143,16,21
66,19,25,9
17,32,12,25
1,4,5,104
21,0,250,1
4,18,21,73
22,1,5,0
0,43,1,46
1,6,35,49
34,24,64,42
74,120,1,3
0,0,94,48
136,51,51,22
1,57,23,130
14,24,84,152
5,1,17,5
129,29,33,5
9,10,15,16
0,44,2,46
20,36,8,17
0,0,9,44
7,4,131,63
13,30,6,22
15,27,5,7
8,1,83,24
16,24,60,77
2,0,104,22
61,16,11,2
82,20,94,32
13,28,22,52
33,5,92,4
5,90,5,52
29,147,10,45
3,18,7,102
49,4,36,3
66,72,34,16
1,1,6,26
32,63,30,43
27,109,0,10
6,29,6,26
75,40,93,69
9,69,5,57
7,28,22,154
25,59,39,147
9,93,11,140
107,1,73,2
0,4,2,28
119,137,25,30
2,9,60,170
30,37,83,105
17,139,2,19
11,4,69,34
37,5,88,6
15,44,1,13
12,5,142,20
1,2,89,187
98,15,2,0
4,47,2,23
18,34,27,57
1,62,4,102
12,28,5,14
37,23,123,80
104,174,0,3
18,29,16,34
36,4,201,23
119,43,109,36
7,11,5,13
39,0,98,2
10,122,4,41
214,21,25,2
25,40,3,11
16,118,13,105
5,4,27,20
1,28,13,188
2,108,0,140
4,19,9,36
2,0,143,14
15,42,27,115
66,43,25,15
2,6,34,120
73,31,9,1
73,5,79,16
66,2,59,5
82,131,10,18
116,27,34,4
0,13,2,17
11,4,207,38
23,49,0,1
38,91,17,19
35,33,8,1
2,3,167,91
116,63,16,4
24,31,12,10
10,37,42,194
17,11,7,2
29,8,181,63
8,8,18,27
44,82,4,21
102,96,1,0
73,32,83,70
16,10,0,1
14,2,62,19
9,21,26,12
12,123,6,68
58,2,11,1
41,17,73,15
8,41,36,103
74,160,4,18
2,65,5,42
4,16,12,27
11,38,18,103
78,109,53,67
22,42,13,21
0,1,15,18
11,28,24,40
20,38,59,129
54,87,67,91
38,13,15,4
20,68,24,78
28,4,149,10
7,63,16,141
190,25,43,3
12,17,43,28
27,200,11,60
130,32,78,29
19,38,14,60
46,48,56,46
0,17,1,19
55,74,3,10
98,77,72,48
47,10,93,11
109,91,1,2
22,15,23,17
6,57,15,113
18,24,102,67
35,13,54,28
42,92,8,14
64,129,9,29
39,31,5,3
15,62,4,91
84,52,38,25
197,22,51,6
81,3,112,4
18,4,200,30
10,106,8,100
36,1,59,4
31,172,7,51
7,3,124,50
10,110,2,11
14,14,5,5
1,67,4,46
3,0,198,70
2,22,26,179
26,6,144,23
76,75,39,54
12,43,7,9
1,14,4,48
39,100,31,70
94,88,2,0
58,63,73,101
24,63,5,10
33,142,3,8
62,60,51,63
0,4,58,253
9,13,139,134
20,32,0,0
1,7,0,21
15,4,73,6
13,7,64,28
4,0,30,1
99,14,36,3
40,64,35,45
12,9,31,16
153,18,32,3
82,3,122,6
154,122,24,18
21,77,35,136
141,89,4,2
5,27,2,23
12,46,0,0
65,136,15,26
10,4,68,25
19,24,6,9
7,11,33,33
3,1,58,41
18,28,21,22
58,38,65,38
12,19,6,7
28,15,41,10
36,104,27,79
42,8,35,6
5,8,56,61
7,74,0,6
197,3,13,0
5,25,3,10
7,41,13,43
5,25,7,141
79,8,19,2
0,0,104,22
23,117,8,45
35,74,5,27
55,0,239,4
14,3,108,10
7,4,21,23
9,117,9,140
44,11,30,14
5,32,3,21
172,16,52,6
3,6,41,124
20,11,122,85
13,107,14,53
0,21,6,195
15,153,2,56
39,14,147,41
3,21,7,67
13,9,115,124
95,88,41,21
14,170,13,109
115,7,38,1
66,50,56,45
16,3,122,18
0,0,103,32
31,3,15,6
83,49,53,28
7,6,16,8
19,156,10,119
1,10,2,17
95,22,58,7
23,9,41,22
129,99,9,7
4,12,18,85
191,14,67,6
91,59,65,58
18,34,4,12
13,58,2,20
97,0,115,1
17,3,65,22
16,102,5,63
22,28,6,6
10,50,22,92
44,44,14,13
77,1,158,3
12,0,26,0
9,48,0,6
97,105,52,46
25,18,9,3
108,3,75,3
40,52,33,52
53,49,0,0
101,4,44,2
7,111,0,9
19,19,40,72
107,86,2,1
68,17,53,12
18,34,3,11
23,187,9,64
86,68,43,41
11,21,4,17
130,4,103,7
7,18,25,42
2,10,36,170
1,7,14,74
97,17,2,1
66,47,13,8
57,2,9,0
62,33,32,18
10,48,20,42
40,20,121,63
123,27,35,7
59,48,65,33
10,195,3,31
1,31,3,51
13,41,29,71
1,17,10,108
7,2,33,20
50,9,148,18
36,16,138,45
25,38,20,60
35,13,113,32
80,2,42,6
36,18,11,9
114,9,91,9
55,37,89,58
133,110,10,5
39,6,4,2
2,71,11,184
20,0,61,10
10,21,54,98
12,156,9,58
15,51,21,46
195,35,26,6
44,11,58,19
19,10,2,2
20,115,11,64
81,94,16,25
70,12,136,21
46,49,52,46
65,5,2,1
5,2,228,51
49,23,13,4
8,138,0,12
13,14,20,23
8,39,39,183
8,0,89,2
7,11,89,117
60,23,47,21
32,6,88,20
42,72,34,60
20,98,4,2
116,89,14,10
20,21,10,8
60,34,17,5
100,33,70,29
122,77,14,13
8,44,32,181
94,84,14,18
40,15,98,33
0,0,24,25
22,76,37,110
63,42,19,12
55,20,85,24
15,5,88,38
1,0,29,40
53,21,107,56
109,141,17,17
67,99,12,18
1,88,5,172
27,26,116,117
39,33,26,9
75,56,77,55
10,3,42,23
8,88,12,179
46,18,83,32
5,85,3,17
9,8,89,97
6,6,171,70
107,60,30,9
43,212,8,28
30,21,21,18
12,0,65,4
4,80,4,38
9,11,87,154
46,104,10,29
0,1,1,26
0,0,117,41
26,31,34,80
114,0,125,1
22,20,57,41
10,22,21,41
4,15,27,168
71,26,5,2
5,25,21,38
17,38,3,4
28,75,1,4
22,26,15,29
13,38,38,92
0,2,4,73
41,8,136,43
22,34,92,134
1,117,1,26
0,66,2,29
19,7,131,47
25,33,31,62
36,15,41,24
24,114,13,25
70,36,52,28
33,32,97,107
129,45,48,10
61,4,8,0
2,9,58,157
30,28,53,66
142,32,1,0
6,6,58,57
72,43,31,17
1,1,22,83
2,7,23,98
68,22,25,12
4,26,0,18
18,24,39,82
9,22,4,10
1,3,8,50
41,1,110,2
4,5,37,31
3,51,19,173
14,46,14,27
58,36,41,25
24,91,25,124
12,74,1,16
52,2,139,7
45,77,56,95
95,108,35,21
4,4,15,13
54,32,93,72
34,65,46,97
20,6,5,2
7,16,64,100
6,1,128,14
1,0,155,28
24,32,35,43
25,33,91,114
149,39,27,8
0,28,0,33
4,2,34,18
0,1,123,140
9,97,7,75
20,135,6,96
72,35,117,59
6,82,6,64
121,24,35,7
151,9,68,4
152,11,56,4
78,54,2,3
58,30,40,18
7,14,34,60
2,61,1,43
132,106,22,16
12,29,15,29
23,32,24,42
30,8,6,1
137,103,25,19
58,0,179,5
6,31,37,175
38,4,181,9
16,19,53,58
5,0,76,1
1,35,0,30
9,11,72,110
49,86,39,107
0,8,1,33
51,13,70,9
2,2,19,10
88,11,48,9
75,61,22,28
1,60,0,1
61,112,2,2
70,22,35,6
24,35,13,14
70,136,12,29
152,116,0,1
9,64,2,46
35,72,14,29
16,31,34,53
20,2,0,0
3,0,61,7
73,90,62,52
32,0,72,2
25,60,56,164
5,69,3,29
60,60,5,6
34,79,16,32
106,13,31,4
11,43,17,38
10,4,189,115
67,25,63,21
5,8,6,11
12,0,186,28
25,3,102,23
86,8,182,9
33,33,115,86
19,44,22,45
0,20,14,111
34,59,4,12
58,78,5,9
59,22,45,14
13,120,5,55
89,25,51,9
5,7,55,116
152,29,22,2
138,67,71,27
10,6,184,67
51,7,151,35
76,13,126,24
18,3,29,2
3,57,3,24
85,9,28,5
48,77,4,5
34,2,30,0
5,4,57,20
2,0,268,11
20,37,38,111
8,23,17,23
56,52,107,78
10,0,218,29
3,126,3,164
2,3,16,23
4,0,104,6
0,4,3,50
6,34,2,5
9,14,68,91
5,41,9,68
17,17,3,3
141,16,18,0
32,194,7,34
22,37,50,41
77,41,23,11
17,28,48,110
50,1,77,1
51,28,5,5
11,149,0,14
54,14,28,18
0,0,9,23
82,19,20,2
21,3,18,5
83,73,24,28
120,55,18,14
0,0,92,12
75,1,115,7
2,16,9,47
6,17,54,142
56,7,87,13
20,34,72,96
114,76,53,17
38,24,54,31
13,147,0,6
2,1,5,16
14,16,53,64
36,21,16,9
14,24,27,72
226,37,4,1
162,80,34,23
12,5,212,70
0,11,13,68
18,13,29,17
47,14,142,61
2,23,1,46
95,124,16,21
64,41,72,44
61,13,41,3
20,40,8,12
23,145,23,113
14,24,16,16
43,58,12,14
8,0,121,14
108,9,55,3
2,6,23,98
28,80,30,54
113,39,47,18
4,24,26,107
2,18,16,62
36,84,37,84
10,22,1,2
41,10,119,33
9,21,1,5
28,22,55,81
7,14,9,24
17,5,144,52
119,70,96,41
0,55,0,5
38,19,145,44
36,7,8,0
51,42,41,45
8,19,70,60
1,2,15,47
35,108,32,103
6,82,30,197
79,16,30,4
212,39,15,4
28,58,18,71
2,0,64,48
25,6,157,45
0,3,1,127
23,23,6,7
43,51,55,66
67,13,121,34
111,16,139,16
7,1,101,2
40,9,34,10
35,28,17,16
31,125,10,49
3,42,8,228
49,0,230,8
37,35,35,27
0,2,132,45
3,8,27,73
48,4,72,1
36,30,28,23
25,7,24,3
12,4,26,8
22,28,28,18
48,151,18,81
5,2,84,41
14,121,1,19
79,33,53,14
4,97,7,116
50,2,78,4
2,3,10,19
24,12,112,36
7,17,17,42
4,1,75,85
98,44,73,51
138,58,4,2
25,5,50,8
18,6,111,36
67,102,59,54
2,25,3,8
1,0,47,19
21,8,23,14
122,49,101,44
1,42,0,0
1,34,2,249
60,18,117,39
33,122,5,14
164,44,38,8
65,23,7,0
6,4,25,30
32,15,148,59
165,27,33,4
4,13,12,21
73,14,69,10
23,85,11,41
19,47,20,48
22,173,13,79
147,10,117,3
81,83,43,53
67,15,7,2
11,29,73,177
40,7,37,8
56,8,138,36
63,106,14,18
0,0,91,65
29,27,30,31
97,54,8,2
25,5,5,1
25,23,18,14
175,73,26,6
90,107,8,9
18,36,29,40
37,31,17,32
31,21,27,11
89,13,184,11
13,20,27,44
8,36,10,116
8,6,32,18
23,9,118,60
23,21,10,14
17,23,45,46
26,0,2,0
43,111,18,50
1,1,29,51
23,43,10,13
42,16,8,3
34,42,14,17
23,14,109,64
86,24,16,4
12,2,16,4
103,41,38,9
107,71,47,32
26,55,48,104
2,20,0,58
113,64,69,38
49,33,112,48
22,17,81,53
21,110,1,8
105,81,58,43
48,32,54,31
18,129,14,77
30,52,71,126
43,9,19,8
38,88,21,49
114,45,27,12
61,121,22,84
36,118,27,84
60,3,5,0
42,40,26,18
19,14,81,74
23,44,3,22
3,7,1,17
11,21,22,24
102,184,2,0
28,108,6,14
27,112,9,46
54,79,57,96
10,96,12,85
47,15,32,16
26,153,6,26
39,7,162,20
53,109,35,67
19,24,46,52
9,59,10,152
35,146,10,51
3,0,40,16
78,32,41,24
154,51,1,0
47,35,5,0
6,14,22,73
6,0,45,3
46,70,37,80
62,102,13,7
19,11,100,40
83,50,36,28
10,43,26,90
1,1,93,38
36,2,71,9
70,89,17,11
58,139,1,5
37,21,32,27
64,118,18,33
33,112,14,39
5,3,25,12
87,128,8,15
3,78,0,6
9,15,72,128
47,24,103,57
15,27,74,155
12,65,25,158
43,60,5,4
39,22,1,0
15,32,9,16
42,82,1,1
186,106,16,4
37,44,4,11
156,57,54,16
54,123,21,26
134,4,8,0
17,40,35,57
156,31,14,2
53,13,184,48
39,143,9,53
234,19,22,0
0,87,0,1
138,68,5,2
130,85,18,5
8,49,33,123
0,28,3,166
20,19,21,14
11,25,36,46
40,45,96,89
66,92,59,51
115,18,80,3
153,114,4,3
0,5,5,31
18,10,16,9
2,19,0,12
48,1,53,0
20,47,72,187
6,3,11,9
120,19,3,1
23,27,59,53
36,58,19,22
19,46,0,2
11,7,67,22
30,1,12,0
1,15,10,40
1,10,16,70
53,10,187,31
0,0,45,13
25,85,32,82
0,24,5,140
20,45,21,43
6,32,6,15
198,78,23,8
13,10,91,30
42,25,30,18
4,43,5,107
8,13,4,7
10,9,157,81
6,15,70,156
69,24,79,38
0,0,8,30
20,3,57,5
26,60,28,58
4,4,60,14
0,14,18,223
0,37,0,25
103,10,123,31
22,23,39,52
6,29,5,33
105,108,6,14
25,28,37,36
34,8,46,16
32,35,56,70
28,2,65,10
6,5,19,27
134,47,46,19
1,4,35,79
39,6,6,3
2,6,30,29
51,16,138,50
3,95,11,181
47,30,31,7
13,73,18,76
1,9,17,12
4,16,40,216
52,40,62,52
48,46,2,0
1,61,14,185
25,11,14,9
15,15,8,8
71,1,25,0
0,51,0,151
84,64,55,57
2,44,4,138
7,36,28,120
161,6,65,0
21,28,101,104
4,82,19,104
26,14,118,49
37,174,1,2
78,82,10,8
46,39,0,0
28,21,69,37
66,140,3,6
55,122,28,64
0,3,34,177
36,10,155,62
116,78,26,15
1,63,8,197
27,81,4,14
24,20,3,3
41,31,68,34
52,70,49,76
169,80,9,2
4,11,23,33
66,51,58,38
17,93,34,118
25,9,69,34
5,2,64,98
28,10,50,25
41,62,29,41
14,16,32,30
62,17,89,24
20,29,26,74
87,76,68,56
110,2,143,1
36,38,25,39
15,7,37,14
56,79,31,44
58,55,56,70
110,45,43,17
14,42,14,60
7,1,40,4
195,49,32,13
56,150,28,62
4,5,24,59
22,23,0,0
114,97,23,24
5,47,23,131
48,39,54,42
0,11,8,8
9,64,21,126
41,16,11,1
31,51,2,6
22,27,82,96
6,155,1,29
9,1,78,6
25,6,25,8
1,25,4,11
59,76,46,53
60,45,2,2
16,34,65,150
42,212,6,27
16,13,101,70
4,42,0,0
38,7,18,2
1,0,129,56
13,25,14,14
11,23,0,0
165,11,90,12
57,42,9,12
114,12,133,8
174,55,13,4
23,2,83,7
42,9,42,11
15,10,109,34
66,167,1,8
36,18,48,27
0,1,23,200
1,37,1,30
27,71,8,29
9,7,28,36
62,46,43,28
2,13,9,43
85,68,11,8
12,49,3,9
40,12,64,27
9,2,39,11
35,22,13,4
91,53,114,69
46,195,4,24
29,1,19,0
35,47,5,2
32,35,105,89
60,7,93,14
15,18,6,21
20,22,38,55
5,119,2,51
11,0,91,0
136,7,68,4
18,100,25,90
7,11,10,8
15,0,124,0
13,17,59,82
43,37,100,83
49,104,16,30
8,38,25,167
25,22,106,69
78,26,68,28
199,11,30,3
59,132,1,6
21,53,40,109
2,15,4,31
4,109,3,166
97,15,35,8
9,21,1,3
3,35,1,98
22,18,79,48
16,30,57,76
35,67,31,74
40,20,13,4
39,121,21,39
47,105,34,62
21,11,156,46
46,10,7,0
1,5,60,96
4,4,23,27
74,77,21,30
134,31,44,7
17,28,54,100
10,35,19,77
2,40,17,141
7,4,72,32
52,2,136,3
32,1,6,0
67,81,14,26
212,16,18,3
26,25,103,105
51,31,36,23
18,22,13,15
0,3,93,176
78,6,197,23
67,5,42,4
19,21,85,90
2,2,131,28
135,72,13,8
86,93,40,24
16,50,44,178
69,90,7,9
17,21,97,148
62,0,52,0
27,8,240,65
0,20,0,131
3,20,17,213
52,51,101,83
29,8,7,1
23,5,7,2
27,92,27,101
15,38,25,64
9,8,134,110
14,11,10,3
52,45,66,72
9,159,1,48
11,24,14,28
17,86,21,139
1,100,8,113
175,61,25,8
24,16,5,9
28,13,29,10
19,136,10,89
99,23,47,8
2,3,19,78
4,78,0,17
100,8,35,2
13,9,4,2
0,1,17,30
22,19,43,33
0,7,1,29
30,119,3,7
4,28,22,144
36,2,22,0
117,163,7,10
68,7,32,6
18,112,15,51
64,20,27,12
51,23,23,7
62,69,65,80
92,6,77,3
9,20,15,30
5,3,88,39
47,18,13,11
36,16,14,9
21,3,21,2
103,10,83,8
40,26,36,43
45,93,7,8
7,4,16,26
8,30,6,20
107,61,44,30
81,22,73,23
8,16,4,14
13,5,15,17
44,47,8,7
48,142,12,37
0,2,2,30
11,46,52,128
3,24,9,18
51,53,78,50
37,3,31,4
0,4,1,45
14,25,23,63
6,31,42,170
28,18,2,1
36,3,232,21
16,1,64,2
1,2,102,120
0,0,78,36
55,19,84,26
27,82,47,100
1,0,79,24
13,35,3,13
94,54,23,17
20,12,6,5
8,4,25,41
39,20,122,82
9,48,0,6
2,2,11,2
19,7,29,21
19,7,84,34
1,8,4,111
7,33,10,76
118,4,146,8
17,73,20,30
46,10,51,10
3,1,56,12
43,1,179,7
59,18,88,31
1,3,10,129
11,8,80,63
10,110,0,49
54,66,25,45
55,3,68,2
36,229,6,51
14,1,172,1
59,28,51,25
21,29,3,1
71,42,35,26
69,13,89,22
67,6,60,3
221,39,10,2
35,40,27,31
37,130,4,15
16,38,74,134
14,4,61,21
1,5,13,89
0,1,54,32
36,9,72,14
3,5,28,31
86,36,29,9
13,23,6,21
11,41,0,0
0,1,5,21
56,2,20,1
1,5,35,110
93,54,35,25
3,41,3,43
79,105,27,35
0,7,7,28
126,20,101,14
110,35,65,21
6,14,44,63
0,55,0,139
63,52,1,0
78,18,29,6
185,79,37,17
20,157,14,130
30,3,10,4
33,73,33,42
109,37,19,3
80,95,37,56
76,4,193,6
120,97,18,15
10,45,1,13
48,56,14,23
100,45,78,40
79,6,86,3
3,9,13,84
14,2,230,5
44,90,30,56
88,33,35,17
2,121,1,34
13,2,94,29
4,7,60,56
29,34,64,79
22,11,106,30
97,42,0,0
42,21,185,69
42,37,100,104
85,46,105,57
35,230,3,11
69,73,24,27
16,113,3,22
5,1,34,14
4,8,96,57
1,5,37,212
1,0,76,20
6,28,47,203
19,77,1,3
7,101,11,100
17,9,4,1
38,73,60,122
2,0,162,72
4,4,54,62
1,0,85,126
26,4,25,3
1,0,28,2
10,60,2,14
6,92,5,167
4,8,22,66
5,9,53,121
52,26,140,76
10,16,17,27
12,51,19,47
2,49,0,8
21,14,39,28
38,0,29,0
60,108,5,5
29,14,7,3
10,15,74,173
5,0,14,1
76,37,87,53
2,1,110,36
149,72,48,29
22,70,10,26
1,0,68,65
23,9,93,63
4,17,24,199
3,33,0,20
11,42,30,109
15,68,4,32
7,17,4,8
9,1,27,2
30,195,5,40
7,58,9,35
11,127,10,121
8,7,15,9
12,7,26,6
14,38,57,129
145,38,54,6
25,46,58,152
91,48,96,49
75,19,141,23
53,27,8,4
32,93,0,2
94,70,35,13
18,23,54,51
24,116,7,17
112,73,50,38
4,12,17,131
18,2,11,8
24,14,17,7
43,0,88,0
11,45,29,162
51,0,28,4
11,2,157,27
14,19,16,8
136,52,52,17
2,33,18,129
2,2,104,70
65,141,11,18
100,63,15,3
99,22,52,14
16,9,137,117
5,18,70,164
39,78,15,28
6,23,4,19
90,40,34,16
32,24,24,20
48,64,3,3
15,42,4,16
50,5,154,14
6,6,32,19
2,5,15,47
20,4,12,1
24,51,20,36
17,16,39,29
12,56,36,98
1,4,56,196
25,40,15,21
5,14,15,20
36,47,40,41
16,138,4,9
74,49,90,55
142,8,110,5
4,33,1,29
42,45,6,12
21,32,110,118
25,16,19,14
53,117,8,34
121,122,18,16
68,11,37,6
10,83,6,165
17,2,104,21
12,30,14,40
55,0,94,3
39,6,171,17
11,5,54,17
38,26,42,50
4,19,5,30
136,128,0,0
58,13,1,0
12,23,26,37
32,23,24,13
57,41,67,39
69,8,17,1
14,49,27,103
83,161,21,27
15,15,40,39
123,4,106,13
0,18,2,8
80,35,77,36
10,138,1,16
3,4,19,16
0,185,0,17
84,34,47,18
12,135,7,104
75,36,150,48
0,149,1,99
8,75,5,104
75,6,19,2
18,4,8,3
1,5,37,140
0,10,16,127
9,92,4,14
10,6,75,42
59,98,7,11
6,1,59,6
14,4,120,63
86,2,152,8
31,37,3,15
59,9,126,18
109,54,89,37
17,51,15,45
9,2,23,20
2,0,127,50
19,10,31,27
3,11,35,183
9,97,0,26
12,21,40,42
27,23,29,30
4,1,88,29
17,1,32,4
2,19,9,62
3,38,0,1
29,7,45,18
17,10,70,28
70,18,139,35
61,31,145,54
0,0,51,34
31,174,6,27
15,171,2,18
6,3,35,43
74,17,7,1
20,11,99,47
7,63,1,32
11,3,134,52
39,2,47,10
137,54,67,31
23,1,212,44
21,11,21,15
85,4,22,1
18,15,96,75
1,0,79,37
15,49,6,47
2,16,13,63
27,85,28,57
8,4,12,8
66,199,7,38
8,33,11,21
2,63,5,88
101,137,19,24
5,26,1,33
1,17,21,210
139,11,31,4
4,17,7,11
107,157,3,6
34,7,81,22
5,35,5,32
15,150,8,53
8,6,10,10
0,1,6,66
0,1,31,28
14,15,7,3
10,31,0,1
46,25,27,14
16,11,37,18
105,36,32,2
22,8,173,53
32,43,97,126
18,3,8,6
20,40,69,64
76,49,58,41
55,16,105,25
133,0,144,0
22,34,94,86
11,16,5,11
130,123,4,4
67,75,45,35
82,0,42,0
28,13,55,38
60,5,165,12
3,10,12,70
4,1,113,118
55,72,12,12
15,20,41,68
7,0,103,4
1,27,6,51
8,5,55,73
2,177,0,27
36,11,102,45
51,24,24,15
38,8,56,14
9,4,33,23
8,25,13,48
13,0,233,9
166,16,48,9
152,58,46,11
85,13,19,3
17,11,114,68
87,60,40,38
42,13,49,23
23,64,11,26
0,19,1,67
11,35,29,72
25,17,123,80
73,72,21,20
112,22,25,7
40,8,145,29
43,14,11,5
136,31,6,2
12,5,17,3
80,180,6,22
30,11,119,44
3,0,72,1
22,15,71,70
0,0,20,59
36,9,13,2
16,4,141,86
17,239,1,25
19,26,17,48
4,6,61,107
65,43,61,43
29,5,61,16
8,67,22,143
26,14,30,17
23,108,5,14
12,89,19,71
9,50,2,31
9,32,7,12
84,166,13,19
56,98,19,45
2,23,19,50
93,94,21,21
33,28,30,32
59,41,13,6
4,40,8,76
32,22,14,15
17,5,44,11
3,70,0,0
47,19,2,2
31,0,34,2
106,80,38,36
1,4,40,90
98,135,7,13
22,2,53,3
15,67,11,51
24,126,33,109
6,72,8,44
3,82,9,126
10,12,56,98
31,200,3,26
38,160,20,40
2,109,2,90
1,50,2,38
0,38,2,105
