station	mntmax14	mntmax13	tmax_diff	indicator	lat	lon	elev	state
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.95	-85.5	194.5	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.9553	-85.4764	184.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	41.9164	-84.0158	231.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	47.2919	-88.4208	331.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.6097	-83.6336	179.5	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.6447	-88.4811	399.3	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.2486	-84.7736	286.5	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	44.5667	-83.8	222.5	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.6158	-82.5436	176.8	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.5333	-85.9	-999.9	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.58	-85.7892	228.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.9583	-85.8958	213.4	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.3864	-84.6492	224	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.9167	-83.0333	251.2	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	45.1628	-83.5906	225.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.2289	-88.4444	445	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.235	-88.4539	448.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.2875	-83.7611	263.7	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.3167	-83.75	244.8	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.2417	-83.6933	253.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.2947	-83.7108	274.3	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.8461	-82.8425	228.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.8333	-82.85	-999.9	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.075	-87.4894	338.3	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	44.9933	-84.1625	272.8	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	45.0283	-84.2331	359.7	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.6253	-84.0189	184.4	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.1256	-82.6886	234.7	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	44.0042	-83.1239	225.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.8083	-83.08	213.4	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.8081	-82.9939	217.9	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.8303	-82.8425	225.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.9006	-85.8506	254.5	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.5833	-83.2667	284.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.3167	-86.1167	198.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.7833	-88.4833	195.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.7833	-88.4833	244.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.7953	-88.6014	236.5	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.8208	-88.6064	198.7	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	45.5547	-87.2614	178.9	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.3667	-85.2667	283.5	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.6167	-83.8667	180.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	44.4208	-86.1481	241.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.8833	-84.4833	220.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.8797	-84.4742	208.2	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.1833	-88.8833	506	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	44.9803	-85.2111	191.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	44.9758	-85.1981	190.5	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.1244	-86.4267	196	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	44.6167	-86.1667	253.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.4933	-83.175	202.7	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.5869	-89.5475	396.2	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.9333	-82.9167	-999.9	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	41.9647	-86.4369	228.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.4833	-90.0167	436.8	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	44.5317	-86.1311	235.6	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.85	-87.8	198.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.8325	-87.7503	233.2	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.7461	-87.8817	445	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.7072	-85.4822	283.5	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.2508	-83.7942	192.9	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.55	-83.1833	262.1	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.1167	-85.9	-999.9	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	41.8	-83.8333	-999.9	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	41.8242	-83.8706	210.3	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	42.3842	-85.9625	221	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	44.3	-85.6333	427.9	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	45.2167	-84.8	253	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	45.1672	-84.9139	221.9	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	46.0667	-85.1667	214	MI
USC00200	-6.418695652	-0.341392904	-6.077302748	1	43.3594	-83.8817	184.1	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	41.7833	-85.2	-999.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.1128	-84.2097	304.8	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.2172	-82.9906	246.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.14	-83.2747	185.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.1028	-85.0831	292.6	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.2	-83.05	238	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.0675	-83.5919	230.7	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.8086	-84.035	262.1	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	44.2333	-85.4217	399.3	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	47.25	-88.45	378.3	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	41.7333	-84.7667	368.8	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.32	-83.4561	205.4	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.0481	-82.9239	248.4	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.0636	-83.4358	191.1	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.4839	-83.3919	210.3	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.5	-83.4	214	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.4167	-82.5833	245.1	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.9417	-83.2669	181.4	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.25	-85.8167	259.1	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.5861	-83.1805	212.8	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	41.9	-86.0167	275.2	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.25	-85.0333	270.7	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	46.4992	-87.845	463.3	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	46.5192	-87.9858	487.4	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	46.1333	-88.0833	422.1	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	45.3172	-85.2672	180.7	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.5503	-84.8258	274.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	46.35	-86.9333	268.2	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	46.3414	-86.9242	265.2	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	45.6528	-84.4725	179.2	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	45.6333	-84.4833	185.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.3264	-84.0133	274.3	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.1936	-84.1114	189	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.25	-85.3	-999.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	40.6667	-83.9667	253	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.1794	-83.7369	214.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	41.9622	-84.9925	299.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	41.9397	-85.0183	289.6	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.1667	-86.3333	260.6	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.2333	-86.3167	213.4	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.15	-83.4167	225.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.1897	-83.3358	238	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.1667	-84.6333	-999.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	44.45	-83.4667	206.3	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	45.9247	-86.4436	225.6	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	47.4667	-87.8667	189	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	47.4833	-87.95	192	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	47.4678	-87.8672	190.5	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	45.8833	-87.3	268.2	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	45.8269	-87.1589	242	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	45.9833	-87.2667	278	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.9986	-84.0744	232.3	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	42.2833	-86.2667	-999.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	46.5833	-88.5667	-999.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	45.6414	-85.0142	219.8	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	43.2667	-82.6	222.8	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	46.1667	-88.2333	414.5	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	44.7333	-83.7833	274.9	MI
USC00201	-6.086767896	-0.38	-5.706767896	1	45.4681	-87.6836	234.7	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.1	-83.5167	228.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.3194	-83.2378	184.4	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.3469	-83.1736	184.4	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.325	-83.2936	190.2	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	46.6167	-85.6167	203.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	47.4167	-88.1	-999.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	45.9833	-83.9167	180.1	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	45.9983	-83.9014	181.4	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.6408	-84.6497	266.7	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	46.9333	-88.7833	-999.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	41.9833	-86.0833	231.6	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	41.9856	-86.1319	225.6	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.9356	-83.1939	295.7	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.9583	-83.2217	313.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	46.3333	-87.1667	335.3	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	46.3167	-84.2333	182.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	41.8	-83.6333	207.6	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	41.9553	-83.6489	201.2	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.9269	-83.9894	234.7	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.8833	-83.95	243.5	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.8161	-84.7125	238	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	47.4667	-88.1667	185	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.9378	-85.6131	227.4	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	44.3669	-84.6892	349.6	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	45.1519	-85.1322	178.3	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	45.1864	-85.1478	196.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.7	-84.4667	271	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.7333	-84.4833	264.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.6742	-84.485	268.2	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	44.2839	-83.5036	178.6	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.4589	-82.9439	182.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.5175	-84.6531	265.2	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.0153	-86.243	256	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.5239	-84.4283	295	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.8	-84.3833	207	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.4	-85.0333	-999.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.4667	-85.0333	296	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.3667	-85.0667	-999.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	44.6167	-86.2167	182.3	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	45.1806	-85.1992	214	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	46.1281	-85.5697	208.8	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.35	-85.1667	287.1	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.6156	-83.845	179.2	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.9167	-85.2667	312.4	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	46.5333	-89.1833	348.1	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.4669	-83.3625	219.5	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.2167	-84.0833	361.2	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	45.6667	-86.7167	227.1	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.6	-86.1167	202.4	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.6	-86.1	202.4	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.5939	-86.1558	216.4	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.75	-83.7667	-999.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.8117	-83.7044	271.3	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	44.5167	-85.35	302.1	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	44.5847	-85.3653	320.6	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	44.55	-85.4167	328.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	44.565	-85.4133	338.9	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.9158	-83.0831	193.5	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	42.4667	-84.2833	299	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.0378	-83.7694	207	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	43.3194	-83.7161	193.5	MI
USC00202	-5.346542056	0.2852941176	-5.631836174	1	44.6481	-86.21	289	MI
